"id","sentiment"
"9044_8",0.996774
"8491_1",0.497041
"1919_8",0.998063
"4076_7",0.304471
"9251_2",0.11084
"7325_10",0.995734
"177_8",0.891169
"8104_4",0.0207642
"919_4",0.47545
"9417_8",0.928504
"9440_9",0.704757
"11105_9",0.794128
"7670_10",0.953538
"7404_8",0.752713
"5120_2",0.0516055
"10153_1",0.107986
"1763_10",0.937018
"9316_4",0.273074
"6396_8",0.895154
"8865_10",0.972015
"4552_8",0.343672
"874_4",0.0858477
"6690_2",0.00941423
"11970_3",0.0955241
"1202_4",0.0739969
"6024_1",0.0831638
"10117_9",0.913565
"9511_1",0.155563
"2314_10",0.968931
"6053_3",0.00213437
"10165_2",0.400521
"8410_2",0.419365
"1457_1",0.690458
"9651_3",0.0534297
"537_2",0.0318865
"7191_3",0.867524
"10258_8",0.968915
"4774_8",0.0797267
"3560_8",0.71547
"5960_1",0.0313204
"881_4",0.0419535
"2420_1",0.0189561
"4959_4",0.472454
"7138_1",0.00501772
"9317_10",0.96716
"5454_4",0.00815924
"7450_9",0.731498
"9679_10",0.351446
"10988_3",0.341423
"2932_3",0.117092
"10110_1",0.00995553
"9165_2",0.0814751
"11712_2",0.00830122
"8979_1",0.0954004
"12426_3",0.0375221
"1630_7",0.787238
"11990_10",0.687098
"5395_10",0.999427
"896_1",0.026185
"11463_9",0.887959
"7096_1",0.00478553
"6198_10",0.44821
"8141_10",0.991223
"2650_10",0.947909
"12337_9",0.983891
"1995_10",0.182531
"6349_1",0.0930511
"12270_2",0.0306041
"12494_2",0.0732948
"7081_4",0.508735
"3010_7",0.0925375
"2924_2",0.0755931
"3185_10",0.77666
"1377_2",0.845773
"4858_3",0.345374
"4351_3",0.002275
"6865_2",0.0129868
"9527_3",0.0725251
"6223_7",0.999213
"11598_4",0.0870321
"10605_1",0.00960117
"4609_2",0.00987682
"3736_7",0.937623
"5615_1",0.11783
"11109_7",0.983124
"3924_3",0.470546
"7452_1",0.694026
"4288_8",0.459751
"8825_2",0.471035
"3168_7",0.987893
"6407_1",0.0140483
"7016_3",0.156957
"129_1",0.00161752
"9808_3",0.0238214
"5620_10",0.918827
"6404_10",0.953634
"10781_1",0.405102
"2446_1",0.350161
"2191_10",0.943688
"10848_1",0.0243266
"11201_10",0.91894
"6818_9",0.6016
"4607_7",0.765386
"2410_7",0.812387
"9656_9",0.987611
"7841_7",0.900946
"11422_7",0.0288729
"7376_8",0.542779
"10804_8",0.672361
"11793_7",0.780312
"509_7",0.766596
"12459_10",0.89111
"354_10",0.986883
"2740_10",0.955911
"1469_1",0.000670108
"9219_10",0.988015
"7248_7",0.762095
"5620_1",0.000469051
"12160_1",0.173719
"6037_10",0.936849
"8338_1",0.0127503
"1954_1",0.0142819
"6996_9",0.134225
"9888_8",0.989935
"5470_7",0.931287
"11915_4",0.243443
"7057_4",0.916766
"10320_10",0.758295
"4447_3",0.040869
"9711_9",0.517348
"5077_3",0.0269274
"10912_4",0.0426548
"3224_3",0.282254
"9946_7",0.923463
"10650_4",0.299208
"9613_1",0.123545
"4909_3",0.0102082
"5607_8",0.93036
"3315_1",0.0275372
"9271_1",0.0149351
"4248_4",0.284737
"5849_4",0.946554
"3944_1",0.0162416
"3580_10",0.877227
"4592_1",0.0637678
"6375_10",0.99668
"5955_9",0.791806
"11613_7",0.964439
"8278_10",0.922762
"11339_9",0.991565
"6813_2",0.799707
"3747_3",0.0103694
"5916_1",0.132928
"3298_1",0.029751
"11303_1",0.209726
"5758_7",0.91925
"11652_9",0.99355
"8748_2",0.249716
"11092_2",0.0100389
"8729_8",0.995588
"6332_4",0.178005
"3700_10",0.974739
"10507_2",0.00891166
"2287_4",0.00669235
"10549_10",0.989919
"3005_10",0.99262
"5657_1",0.114076
"873_8",0.944833
"2274_1",0.340139
"3208_4",0.375473
"2663_10",0.970636
"8134_7",0.00151733
"7443_1",0.506846
"7507_8",0.84917
"1423_1",0.004445
"4014_1",0.0319998
"9662_1",0.00789239
"2512_9",0.992221
"8415_2",0.446363
"7672_3",0.0369292
"5925_1",0.00735092
"2654_2",0.00693103
"1780_10",0.140247
"8813_9",0.933725
"9378_7",0.971076
"12120_3",0.320744
"8985_7",0.986037
"5771_3",0.00116855
"7305_10",0.999452
"8681_4",0.0248666
"7415_10",0.921108
"9346_8",0.890579
"9750_3",0.0932879
"9083_9",0.915846
"12255_2",0.0663448
"5035_1",0.0109856
"12384_10",0.209752
"8381_4",0.0122121
"825_1",0.0582539
"2034_1",0.0144656
"439_10",0.999827
"5753_10",0.481818
"10370_10",0.704626
"3395_2",0.072931
"8101_2",0.200183
"7885_1",0.0658783
"3266_2",0.0441992
"4623_4",0.216641
"8123_9",0.294193
"1787_1",0.00841767
"4001_4",0.316179
"3530_2",0.00891382
"684_1",0.0379202
"744_10",0.133533
"8439_7",0.541774
"8678_9",0.875138
"11851_8",0.597438
"1237_2",0.247964
"4557_3",0.00899438
"1847_10",0.984043
"4002_1",0.0245281
"1620_1",0.153663
"549_10",0.98385
"4984_4",0.918382
"4673_8",0.17794
"1373_1",0.445366
"6927_1",0.397069
"9201_2",0.238756
"4293_7",0.914727
"826_3",0.0359
"6337_1",0.0951383
"9978_9",0.976956
"11379_10",0.972503
"3874_1",0.0981475
"9943_1",0.00107366
"7236_4",0.0780728
"7816_1",0.0140778
"3849_8",0.999556
"1167_10",0.99294
"9667_3",0.168338
"2506_1",0.129272
"1372_10",0.77835
"6788_9",0.942537
"4792_2",0.0452694
"7909_2",0.194982
"2213_2",0.164997
"434_1",0.0140303
"9245_1",0.000232772
"5822_10",0.997691
"5406_1",0.0495356
"2011_1",0.0263459
"6805_10",0.99845
"2557_2",0.0116322
"4343_1",0.202223
"1493_4",0.153314
"947_8",0.0721278
"9494_7",0.498813
"10228_10",0.402053
"707_10",0.992331
"2018_10",0.973211
"11093_10",0.960821
"11113_10",0.984886
"11596_1",0.0214928
"7453_1",0.0313776
"9045_8",0.946357
"12264_7",0.983144
"7271_9",0.985956
"4560_1",0.274109
"11223_1",0.0510665
"3939_7",0.878988
"2714_2",0.220061
"1940_9",0.873148
"3640_10",0.997982
"1724_1",0.050773
"5383_3",0.316734
"7323_10",0.913093
"7345_4",0.00830437
"775_9",0.995774
"11995_1",0.000950438
"400_10",0.985054
"10279_4",0.76877
"673_8",0.684133
"4168_10",0.762715
"11761_7",0.479619
"491_9",0.884317
"11472_1",0.00147642
"10045_7",0.972524
"9449_4",0.240715
"12496_3",0.0257281
"12422_1",0.000823384
"8159_4",0.396516
"8668_8",0.749861
"7572_10",0.857215
"6696_9",0.472058
"64_10",0.982789
"2715_1",0.360728
"9333_4",0.633352
"3722_10",0.974315
"5692_8",0.947251
"10074_7",0.976328
"1717_3",0.301074
"825_8",0.934614
"7796_10",0.996787
"5550_3",0.0364565
"6114_10",0.3732
"4440_8",0.821266
"9616_4",0.025806
"12090_8",0.993313
"10728_1",0.0320752
"4419_10",0.999242
"282_1",0.417135
"4825_9",0.805801
"91_10",0.9249
"10399_2",0.00572141
"6773_4",0.164107
"1364_10",0.606718
"2806_9",0.971216
"4520_2",0.273106
"8211_9",0.894888
"3594_2",0.115264
"11353_4",0.300977
"307_1",0.252993
"10963_4",0.012382
"4023_7",0.679875
"11450_10",0.975477
"3567_4",0.278511
"4751_7",0.607635
"9798_2",0.0288988
"1864_8",0.999599
"3168_2",0.665542
"6506_2",0.119727
"12484_2",0.0652217
"11999_8",0.878685
"3571_3",0.00918192
"147_10",0.93752
"6691_9",0.930269
"11295_8",0.977602
"9344_10",0.989203
"9513_2",0.0330205
"11066_7",0.93049
"4330_8",0.988377
"5194_10",0.783526
"11676_1",0.0232089
"4587_1",0.127233
"11964_4",0.232751
"12456_1",0.0346412
"6054_10",0.994917
"2140_7",0.0175961
"1388_1",0.143915
"10681_2",0.0169937
"4614_8",0.999413
"2604_7",0.264553
"4234_1",0.166395
"4261_8",0.653091
"4907_8",0.997461
"4134_4",0.0421501
"4125_8",0.994185
"3795_9",0.982418
"1356_4",0.0340443
"10711_2",0.0482666
"4728_7",0.967305
"8254_8",0.504515
"10769_2",0.0414327
"7185_8",0.883376
"2842_9",0.956627
"4565_1",0.0791505
"3030_9",0.919965
"2997_1",0.109454
"1311_9",0.328814
"12499_10",0.941359
"9830_10",0.872734
"1774_4",0.113492
"6676_10",0.999949
"6502_9",0.944557
"1521_1",0.312689
"4253_1",0.166519
"2775_2",0.00578986
"7324_4",0.00278319
"1207_4",0.451281
"9903_7",0.939558
"3195_2",0.02234
"9213_10",0.961818
"7751_1",0.0146908
"1616_8",0.981598
"1482_10",0.95521
"6772_7",0.433343
"2008_10",0.995098
"6799_4",0.270613
"5004_9",0.956651
"3487_2",0.00677844
"10892_4",0.446835
"10839_4",0.0220803
"922_8",0.987814
"4163_1",0.0221841
"10738_8",0.742143
"10678_7",0.860079
"5892_10",0.861595
"6202_1",0.000595875
"5792_10",0.996607
"12161_4",0.335415
"1097_9",0.977006
"2930_3",0.861211
"4087_3",0.119537
"11875_3",0.0321746
"11770_4",0.125903
"847_7",0.77085
"10620_9",0.907843
"1455_10",0.995036
"12294_1",0.00598116
"5653_10",0.517908
"1874_9",0.647895
"10487_3",0.136826
"22_3",0.0860221
"2760_1",0.228505
"9822_7",0.171928
"1068_10",0.970652
"11117_1",0.00166699
"10409_2",0.884849
"1877_7",0.0286842
"7347_1",0.169527
"4231_1",0.0783013
"1122_1",0.169322
"933_3",0.258357
"11883_4",0.0201607
"8386_10",0.784737
"12297_7",0.924309
"11847_8",0.992243
"5511_1",0.0302029
"9587_2",0.182779
"10027_8",0.902533
"7210_4",0.128233
"2490_9",0.490219
"4889_10",0.993839
"8192_9",0.963049
"12133_1",0.217633
"2098_1",0.872831
"2941_9",0.903211
"5742_3",0.0120069
"10645_4",0.00589319
"1162_10",0.99658
"4383_10",0.978278
"5325_8",0.94458
"1324_1",0.139314
"1374_1",0.0307323
"116_10",0.522551
"2898_10",0.795912
"8799_10",0.965245
"6654_10",0.983107
"8630_1",0.0210754
"3452_7",0.9961
"3609_8",0.863165
"4740_1",0.0316416
"8368_10",0.998627
"11960_7",0.830761
"3583_10",0.968609
"1581_8",0.387389
"1378_1",0.529005
"968_2",0.00986304
"4524_1",0.00110864
"5036_8",0.976967
"12287_3",0.0227406
"9236_10",0.833208
"5447_3",0.119697
"11016_1",0.127733
"1935_3",0.0147296
"5300_7",0.997367
"7775_2",0.45544
"4398_3",0.0921587
"5692_2",0.00362567
"3517_8",0.973123
"6007_1",0.28558
"10127_2",0.0208882
"6614_10",0.893632
"2767_10",0.911081
"3187_2",0.0767712
"6473_10",0.870123
"12263_1",0.000841073
"10838_2",0.598524
"7367_9",0.873288
"8873_10",0.341237
"6016_1",0.277574
"10363_7",0.360577
"3541_2",0.0235338
"6416_10",0.943344
"4538_10",0.949641
"56_3",0.140601
"7946_8",0.932091
"6003_4",0.0119639
"974_4",0.110496
"11651_9",0.945057
"10283_1",0.559704
"12334_2",0.657846
"972_1",0.736011
"1513_8",0.264237
"6141_3",0.0875184
"4195_7",0.860137
"10176_9",0.994012
"1918_2",0.0088479
"12117_1",0.391118
"7567_1",0.119568
"2949_10",0.995799
"11937_9",0.935255
"8513_2",0.220228
"3913_8",0.176528
"1310_8",0.961022
"10461_10",0.996033
"3309_8",0.982584
"862_9",0.796414
"4040_2",0.000177616
"78_8",0.854547
"3491_7",0.0507508
"10862_9",0.995215
"4763_7",0.655879
"7421_1",0.0242429
"5350_1",0.82625
"11491_10",0.960899
"9975_4",0.395496
"10123_10",0.99582
"11573_1",0.00173144
"2337_9",0.997616
"251_8",0.957445
"1942_1",0.0686167
"2940_7",0.96283
"4342_7",0.769269
"11250_2",0.414437
"4224_1",0.0340982
"10106_10",0.358464
"7764_2",0.121658
"937_10",0.76445
"3112_10",0.964713
"9922_8",0.739551
"3259_7",0.992698
"7828_1",0.000969142
"4031_7",0.37376
"1277_7",0.955783
"3162_2",0.524123
"7_9",0.986248
"1832_4",0.314085
"10997_1",0.106023
"10572_10",0.917438
"12194_1",0.00966827
"4648_10",0.404884
"7207_9",0.289105
"11000_7",0.941717
"4943_2",0.0050508
"10601_10",0.9529
"4731_1",0.777377
"9272_8",0.518395
"11551_1",0.00194076
"9074_3",0.280825
"2486_3",0.630682
"618_1",0.00797424
"8683_8",0.977446
"2618_10",0.711532
"8471_9",0.908354
"6394_4",0.145911
"6456_2",0.526558
"3195_8",0.977602
"4188_1",0.0229742
"3985_10",0.982695
"7099_10",0.356882
"1558_2",0.0011429
"2877_8",0.419687
"3928_1",0.0177589
"7206_3",0.0112933
"8088_10",0.921093
"8167_10",0.981387
"8590_8",0.947417
"6973_7",0.470434
"4974_7",0.980948
"10151_1",0.121456
"5268_4",0.0102039
"5258_7",0.98171
"1478_8",0.493233
"5094_10",0.993924
"10126_4",0.188539
"9357_2",0.65866
"7750_3",0.187627
"11628_3",0.424288
"9124_7",0.766505
"1802_7",0.947175
"4820_4",0.104527
"10019_8",0.773801
"154_9",0.978083
"5049_4",0.00056707
"4372_1",0.00266183
"7807_10",0.760786
"5127_10",0.939796
"11480_2",0.0161499
"10145_1",0.0486844
"7090_10",0.992311
"1288_1",0.0338869
"11316_2",0.0292784
"8428_9",0.548423
"1843_9",0.965751
"1916_1",0.477205
"2657_2",0.00326207
"10504_1",0.00942414
"11621_3",0.464296
"10148_1",0.11027
"3339_4",0.0974073
"8202_2",0.0445721
"7796_1",0.0176655
"4625_2",0.0687281
"11859_4",0.628049
"8261_1",0.00108179
"4670_3",0.12166
"8412_10",0.992538
"1010_1",0.151645
"436_10",0.987688
"9351_7",0.245716
"3767_8",0.896985
"4794_1",0.00338735
"8447_10",0.901383
"6182_2",0.166322
"8754_3",0.438002
"2709_3",0.0185414
"5882_9",0.999062
"6916_3",0.183281
"11886_1",0.297339
"123_4",0.966729
"2827_9",0.987404
"11440_8",0.938532
"4100_8",0.749779
"11645_1",0.0851677
"7949_10",0.949001
"2017_1",0.0200003
"3451_7",0.995679
"10986_10",0.946263
"1541_2",0.720895
"12336_7",0.52353
"9787_1",0.00730536
"5282_10",0.999193
"9568_4",0.0843359
"8222_1",0.0197372
"5415_9",0.975995
"8485_8",0.577167
"6449_1",0.00916462
"466_1",0.0388922
"11997_1",0.498466
"6144_10",0.979241
"3309_4",0.196745
"8655_1",0.0215268
"10141_1",0.0911734
"7469_10",0.929237
"4445_10",0.955592
"6651_7",0.21779
"6711_7",0.338751
"3329_4",0.0655075
"8000_10",0.665233
"2279_8",0.987354
"5012_7",0.989094
"2437_3",0.114925
"505_9",0.354504
"9070_10",0.599361
"1234_3",0.0324071
"4880_1",0.0176034
"3981_4",0.0639338
"134_1",0.000494842
"3211_10",0.968932
"2559_10",0.892012
"4512_3",0.119941
"5957_1",0.0216201
"11626_9",0.990037
"915_10",0.99168
"5569_10",0.644359
"12396_9",0.95286
"6494_2",0.259405
"3262_1",0.00218362
"3916_10",0.416292
"787_1",0.0700308
"11092_9",0.996505
"2818_10",0.792263
"5271_2",0.356478
"4057_7",0.997803
"5042_1",0.0437371
"1204_1",0.0377646
"3651_2",0.0639719
"11763_8",0.954581
"7766_10",0.983954
"3498_1",0.0163683
"11578_10",0.999289
"3691_1",0.102084
"11947_10",0.991211
"11475_2",0.0513495
"8568_9",0.943473
"8247_2",0.0259974
"9544_7",0.864879
"9753_8",0.550905
"6824_7",0.465652
"2799_1",0.0268209
"10459_1",0.125683
"1894_10",0.35915
"9726_7",0.565357
"10923_1",0.00289868
"7946_3",0.16437
"7509_10",0.8453
"3273_9",0.36119
"2716_3",0.443937
"4622_1",0.0689639
"1204_8",0.864851
"71_4",0.0505181
"6508_9",0.905826
"7819_10",0.997556
"695_10",0.404567
"10844_10",0.99167
"2413_1",0.83992
"8768_1",0.011707
"4536_10",0.972149
"2576_9",0.988189
"4473_2",0.0887699
"65_2",0.334275
"6114_2",0.252472
"7458_1",0.00409485
"10815_2",0.0641961
"8344_1",0.00301102
"1975_9",0.685331
"1659_1",0.0233162
"11030_10",0.988765
"5405_7",0.877424
"2539_3",0.23922
"6565_8",0.72926
"1826_10",0.999516
"2577_8",0.954154
"6032_7",0.480194
"3146_9",0.960123
"798_1",0.000782379
"63_10",0.517859
"11819_10",0.98012
"2905_7",0.485673
"2716_10",0.922586
"1717_10",0.771241
"1036_3",0.0334182
"11583_10",0.973687
"962_9",0.848686
"10203_2",0.0124903
"12225_1",0.000117696
"10322_9",0.601995
"7601_2",0.738427
"1675_4",0.500157
"8235_3",0.0118072
"680_2",0.325261
"5208_3",0.0313656
"10678_2",0.787661
"6072_10",0.778954
"1216_1",0.00376748
"11434_1",0.026915
"12480_8",0.988315
"8844_10",0.774534
"10506_1",0.000439991
"9766_3",0.845525
"7804_4",0.514127
"44_4",0.00319981
"11226_1",0.0165979
"11378_2",0.0549821
"7805_1",0.0719026
"4692_10",0.428139
"2928_9",0.14085
"8785_10",0.974003
"3083_8",0.984289
"626_10",0.797326
"9228_10",0.9053
"66_10",0.910127
"3824_3",0.947128
"7115_8",0.946525
"11893_10",0.976859
"1628_1",0.0112804
"2236_4",0.0490957
"2032_1",0.000668651
"6613_10",0.943356
"1582_8",0.424274
"304_2",0.00344832
"2441_10",0.998068
"12437_1",0.06899
"9822_1",0.0408044
"10481_3",0.296792
"9193_10",0.887274
"3233_9",0.990546
"7430_8",0.993446
"10049_1",0.000609658
"6384_10",0.990893
"3993_9",0.957035
"4545_2",0.00582406
"11500_4",0.74074
"12127_10",0.968112
"7277_2",0.0438227
"8927_3",0.385449
"5970_9",0.538837
"12115_4",0.00435464
"6132_10",0.999199
"4178_9",0.984326
"11453_7",0.112376
"6569_9",0.995069
"3924_7",0.243567
"6425_1",0.000613986
"1141_1",0.0337763
"3366_2",0.0117483
"6700_7",0.917565
"7948_8",0.690441
"2750_8",0.999383
"11326_1",0.158547
"231_8",0.949759
"8941_8",0.766002
"8304_7",0.313052
"12179_2",0.355585
"3808_1",0.0776916
"2710_1",0.00124366
"4833_1",0.0225556
"10405_7",0.968513
"449_9",0.977107
"7259_10",0.973839
"8513_10",0.914937
"801_8",0.998216
"11322_8",0.838498
"8417_9",0.943853
"7059_8",0.327257
"681_3",0.0682935
"3135_9",0.964169
"7172_3",0.0621048
"11061_10",0.971915
"9555_9",0.639607
"1331_1",0.0019734
"9155_3",0.00113162
"8765_8",0.90551
"4714_8",0.864948
"7593_9",0.995787
"7769_1",0.108265
"5016_8",0.653282
"11917_2",0.23326
"3311_8",0.139844
"6784_4",0.555557
"6685_7",0.967521
"1232_8",0.964137
"765_2",0.230124
"6159_2",0.00122257
"12037_3",0.0791463
"60_8",0.934046
"6138_10",0.969629
"4759_4",0.160469
"631_10",0.991994
"5993_10",0.991985
"2751_10",0.937686
"7234_1",0.100473
"7966_3",0.0481747
"296_4",0.482238
"8252_4",0.53827
"10333_1",0.0668957
"5950_10",0.4585
"2735_9",0.961134
"900_1",0.00674672
"2350_3",0.141861
"1457_10",0.96563
"10226_10",0.872831
"9198_7",0.967101
"1072_2",0.0330536
"8332_10",0.334621
"6264_8",0.997843
"1092_9",0.963165
"11888_10",0.811071
"11702_8",0.939328
"8704_1",0.0144953
"11458_10",0.448357
"8218_9",0.837617
"3739_8",0.990264
"4787_3",0.530663
"12097_10",0.521297
"7894_1",0.00100015
"11601_2",0.0102148
"4417_1",0.439321
"11108_10",0.926344
"5673_8",0.966067
"481_2",0.106172
"6892_2",0.057449
"5203_1",0.35671
"18_1",0.0647114
"5488_8",0.944092
"750_7",0.751985
"1478_4",0.0398282
"11340_2",0.00900901
"8735_3",0.104329
"7404_3",0.762031
"5681_2",0.0343323
"5863_10",0.736992
"602_1",0.00220856
"9474_7",0.934255
"12075_3",0.261966
"1148_8",0.399601
"2192_4",0.783336
"1394_1",0.0697363
"2643_3",0.0332687
"8214_7",0.901329
"6728_1",0.0961425
"5397_8",0.955727
"7056_7",0.848654
"2669_3",0.0107312
"10713_10",0.996252
"1349_4",0.425829
"3254_1",0.0351532
"9717_10",0.975553
"11358_4",0.0062744
"12262_1",0.00637468
"1332_1",0.000788636
"6116_2",0.0657572
"6324_3",0.0159104
"10808_8",0.580454
"11632_4",0.0247248
"2881_3",0.351862
"3524_1",0.00316073
"10503_8",0.676155
"11525_1",0.000714593
"9973_4",0.025952
"9804_1",0.00173497
"1865_8",0.67899
"8001_9",0.999192
"5776_8",0.45318
"11848_10",0.997277
"4809_3",0.0519107
"841_9",0.960513
"227_10",0.579905
"1833_9",0.988356
"9471_10",0.995665
"960_3",0.103493
"10763_1",0.0254409
"1330_1",0.00915168
"326_9",0.995903
"3392_10",0.990377
"5883_2",0.00928909
"12168_1",0.00190898
"7525_10",0.994962
"10578_1",0.0799845
"9173_3",0.0171737
"7214_2",0.113336
"7163_10",0.976147
"5177_8",0.95503
"3372_7",0.886801
"6041_8",0.553489
"1590_10",0.991532
"31_10",0.915967
"2533_8",0.990337
"7927_10",0.960901
"5037_2",0.086897
"6046_2",0.14902
"2099_3",0.0170669
"133_1",0.0881485
"205_2",0.0201293
"374_9",0.998593
"8944_10",0.813665
"799_4",0.291648
"8832_9",0.896971
"3836_10",0.998446
"2940_1",0.0387994
"946_1",0.417265
"9310_1",0.00453806
"5853_8",0.148611
"10852_9",0.983995
"4061_4",0.6004
"10301_10",0.997506
"11104_3",0.0279538
"9339_3",0.0948379
"537_10",0.997511
"8661_7",0.579221
"9381_4",0.299764
"12473_3",0.0224201
"5140_8",0.799415
"4624_4",0.00909943
"9156_3",0.838585
"5980_2",0.193058
"5920_7",0.987283
"4013_1",0.106093
"11879_2",0.0026159
"1317_10",0.950439
"4647_10",0.552714
"2550_1",0.00193566
"641_8",0.367916
"10069_10",0.952699
"12215_10",0.122778
"6293_10",0.994617
"1416_7",0.947691
"8561_9",0.88593
"1981_10",0.883089
"1667_2",0.074572
"9680_1",0.000285319
"888_1",0.00211927
"2202_4",0.0263669
"8835_2",0.076714
"9340_3",0.242678
"8742_10",0.850069
"1892_2",0.0199919
"11940_10",0.868448
"5976_2",0.0133074
"5430_8",0.984635
"9125_9",0.999599
"5217_8",0.995527
"5257_10",0.987662
"5487_8",0.862469
"10815_8",0.87913
"12438_1",0.00216109
"11433_3",0.217362
"11570_1",0.448286
"11880_10",0.729168
"1983_3",0.626104
"2916_1",0.0175308
"8119_10",0.999921
"10960_2",0.0663043
"2798_2",0.0248383
"2797_1",0.103649
"9931_4",0.719819
"6244_10",0.979864
"8361_2",0.0170129
"7098_10",0.963581
"9107_10",0.995889
"9860_10",0.690011
"10252_1",0.000121189
"12015_8",0.989068
"2696_4",0.28824
"9301_8",0.961338
"799_7",0.931243
"9411_7",0.812194
"4172_1",0.00166358
"8008_10",0.999445
"11436_1",0.000280397
"3464_10",0.453563
"5826_3",0.0368101
"5460_4",0.063183
"8920_3",0.238336
"1465_3",0.0555343
"7571_1",0.0261968
"3416_10",0.865138
"11088_7",0.87586
"7007_10",0.950982
"11317_7",0.974949
"11639_7",0.85972
"1871_10",0.994396
"1551_7",0.83909
"4089_4",0.0403353
"8145_9",0.983329
"1243_7",0.804937
"9082_8",0.633016
"11807_8",0.355971
"6154_10",0.983718
"2082_8",0.741083
"9142_4",0.896708
"6126_8",0.760989
"9774_1",0.0188573
"5137_10",0.748271
"11085_1",0.0143567
"4541_1",0.00758284
"10478_10",0.999613
"8479_3",0.151845
"11220_1",0.129466
"0_10",0.924482
"5235_8",0.90694
"457_2",0.216708
"6784_7",0.853809
"11527_10",0.97769
"5935_7",0.854984
"3697_10",0.973656
"8318_10",0.999055
"6770_8",0.973907
"11760_7",0.894524
"10344_9",0.983699
"12363_4",0.818562
"2233_2",0.060623
"12184_10",0.992813
"4668_8",0.305895
"2293_4",0.0457018
"5886_8",0.994615
"8403_4",0.841329
"2493_3",0.243628
"7224_2",0.0185571
"7753_10",0.844763
"476_9",0.880901
"3760_7",0.461955
"8371_1",0.0116539
"2541_10",0.932479
"12052_2",0.00850498
"2320_1",0.0241863
"5598_8",0.895126
"12342_1",0.0113258
"7391_9",0.8736
"2615_1",0.0453239
"11251_4",0.140312
"9946_2",0.0505764
"10571_10",0.641437
"3984_1",0.122824
"4633_10",0.98778
"548_10",0.991829
"1732_1",0.00374125
"3559_7",0.975066
"10212_7",0.449658
"8950_7",0.943475
"8157_10",0.992258
"5986_9",0.996744
"10263_7",0.873502
"2168_10",0.992284
"4424_4",0.197397
"6944_10",0.492103
"11467_7",0.871997
"3630_8",0.442043
"2405_1",0.0100849
"7517_1",0.28561
"8116_10",0.751471
"5368_4",0.935563
"2045_1",0.00834405
"11303_8",0.967722
"11077_2",0.122703
"6314_10",0.94632
"12137_4",0.266011
"12180_1",0.0129552
"6403_10",0.996514
"2019_1",0.000506283
"7921_7",0.92664
"3977_10",0.735328
"11277_9",0.465518
"8398_1",0.00949653
"1429_3",0.36737
"9628_4",0.133831
"2472_3",0.610947
"5811_4",0.438091
"11663_3",0.00177347
"3153_1",0.0590537
"11881_2",0.00334059
"767_7",0.911646
"12243_10",0.984638
"10969_8",0.607054
"8689_10",0.768411
"1854_10",0.951844
"12392_4",0.177595
"6627_2",0.00016958
"6819_10",0.99579
"1587_9",0.799255
"6999_10",0.966172
"9128_1",0.299388
"7141_1",0.390262
"4485_8",0.965908
"7368_7",0.781017
"7698_4",0.780869
"8376_3",0.050415
"1862_1",0.296413
"11217_9",0.962691
"5179_4",0.0401604
"6524_3",0.0299403
"11877_10",0.835715
"6055_10",0.998584
"9372_1",0.0198144
"8029_1",0.0214748
"9546_10",0.599045
"5514_10",0.864866
"8869_8",0.997695
"8290_10",0.936482
"11619_9",0.734058
"5949_4",0.780406
"10146_1",0.859677
"11776_10",0.373242
"2146_9",0.660413
"6461_10",0.826961
"10480_4",0.0610968
"9021_10",0.819753
"11802_10",0.996133
"9139_2",0.719188
"5590_4",0.477791
"5631_9",0.984861
"6333_3",0.195261
"10455_1",0.0190631
"10394_1",0.285463
"8814_8",0.941465
"11264_3",0.0248177
"2255_9",0.992634
"3915_8",0.252059
"3386_10",0.999396
"5531_2",0.0288629
"1676_4",0.587788
"7711_8",0.971379
"7871_9",0.986144
"11101_8",0.839245
"11562_1",0.0618209
"11609_10",0.902256
"9556_1",0.270911
"7149_3",0.986161
"11807_3",0.274339
"12106_10",0.9985
"4763_1",0.224401
"2007_3",0.0135926
"8454_8",0.999543
"4656_10",0.950381
"717_8",0.973177
"3501_4",0.25173
"6562_4",0.18402
"3926_1",0.494473
"7497_1",0.0024119
"4257_9",0.91914
"4111_1",0.00464208
"9865_10",0.899359
"8323_4",0.0542382
"2228_4",0.257516
"1180_7",0.87646
"6315_8",0.996012
"12271_10",0.942381
"4567_2",0.978929
"8745_8",0.670132
"4994_1",0.00368398
"2842_4",0.15253
"674_9",0.753178
"4431_3",0.303969
"2534_4",0.268534
"378_9",0.977659
"6039_9",0.987053
"9551_7",0.981604
"1273_7",0.608335
"4222_4",0.318209
"7469_1",0.348863
"8733_3",0.60183
"9324_4",0.507066
"8888_4",0.166556
"2872_9",0.474667
"2123_8",0.975524
"4982_7",0.827948
"10668_1",0.381428
"2014_7",0.898487
"4211_3",0.0208671
"1202_9",0.983201
"5450_4",0.234984
"2484_1",0.107173
"2427_8",0.950108
"405_3",0.000938805
"1_10",0.997863
"4498_4",0.182531
"50_3",0.0914706
"10113_9",0.99739
"8919_3",0.0350399
"1338_7",0.670777
"9817_8",0.996336
"10824_7",0.524801
"12165_8",0.783621
"11975_8",0.52683
"8537_1",0.0597178
"4443_9",0.86308
"207_3",0.00465315
"4247_8",0.830846
"11333_9",0.991144
"6357_2",0.442853
"4477_1",0.00781648
"8774_1",0.514217
"10049_8",0.86532
"9621_2",0.103174
"5428_10",0.999699
"11693_3",0.282271
"8731_4",0.289586
"11209_1",0.122318
"10581_10",0.0437474
